Translation Key,Translated Value
st_nuts_descr,Ассорти из арахиса, фундука, кешью и миндаля. Весьма хорошая и популярная ореховая смесь. Пищевая ценность довольно высокая. Завезены из Южной Африки.\n \n %c[0,255,255,255]ОСОБЕННОСТИ:\n %c[d_cyan] • %c[ui_gray_2] пища\n
ui_ammo_types,Боеприпасы
ammo-12x76-zhekan,Патроны 12x76 мм Жекан
st_wpn_remington700_archangel,Remington 700 "Архангел"
exo_merc_grass_outfit_description,Тяжёлый бронекостюм наёмников, по сути, являющимся поддоспешником экзоскелета. По защитным параметрам схож с оными полноценного экзоскелета, однако отсутствие сервоприводов и аккумулятора не предоставляет увеличения силы. С другой стороны, он более дешёв в обслуживании и не препятствует возможности бега в нём.\nПредставленный экземпляр пользуется успехом среди командиров отрядов и телохранителей, обеспечивающих безопасность своих клиентов во время проведения полевых работ, в частности, в зонах высокой активности термических аномалий.\n \n
ui_inv_recoil,Контроль отдачи
st_wpn_rpk_descr,7,62-мм ручной пулемёт Калашникова (РПК) - советский ручной пулемёт, созданный на основе автомата АКМ. Принят на вооружение советской армии в 1961 году. Он заменил ручной пулемёт Дегтярёва как более предпочтительный с точки зрения унификации с другим принятым на вооружение стрелковым оружием. Ручной пулемёт РПК был принят на вооружении в армиях более 20 стран. В некоторых странах производятся его варианты или копии. Например, в Югославии выпускались ручные пулемёты «системы Калашникова» 72В1 под патрон 7,62x39, которые отличались оребрением части длины ствола, и 72АВ1, имевшие металлический приклад.\n \n %c[0,255,255,255]ПРОИЗВОДСТВО:\n %c[d_cyan] • %c[0,255,255,255]Страна: %c[ui_gray_1]СССР\n %c[d_cyan] • %c[0,255,255,255]Производство: %c[ui_gray_1]Vyatskiye Polyany Machine-Building Plant\n %c[d_cyan] • %c[0,255,255,255]Год: %c[ui_gray_1]1961\n
st_wpn_usas12,USAS-12
st_data_export_single_handed,В одной руке
st_wpn_xm4_descr,Классический ретро-карабин, созданный в соответствии с оригинальными техническими характеристиками Colt Model 629 1960-х годов. Ствол длиной 11,5 дюйма оснащен удлиненным пламегасителем, который повторяет оригинальный модератор, ставший культовым для этой модели. Оригинальный алюминиевый приклад с винилово-ацетатным покрытием и клеймом США - это настоящий коллекционный экземпляр, который так же удобен на стрельбище, как и в полевых условиях.\n \n %c[pda_white]ПРОИЗВОДСТВО:\n %c[d_cyan] • %c[pda_white] Страна: %c[ui_gray_2]США\n %c[d_cyan] • %c[pda_white] Производитель: %c[ui_gray_2]Colt's Manufacturing LLC\n
cs_nbc_outfit_name,Комбинезон ЧН-3 «РХБЗ»
st_af_bracelet_descr,Артефакт образуется из распространённых видов растений бриофитов под сильным воздействием радиации и химических аномалий, что, в принципе, и объясняет его органическую природу. При использовании обеспечивает существенную внешнюю защиту от всех видов кислот, постепенно увеличивая их pH до уровня воды (pH 7). Кроме того, «Браслет» слегка противодействует пагубному воздействию пси-волн как аномалий, так и некоторых мутантов. Кроме того, артефакт является достаточно лёгким.\nОсновным же его недостатком является снижение защитных характеристик бронеэлементов экипировки, что, возможно, связано с микроиспарениями артефакта, которые могут на них оседать. \n
st_wpn_winchester1873_descr,Модель 1873, которую часто называют «оружием, завоевавшим Запад», - это историческое и культовое огнестрельное оружие, созданное в 1873 году и известное своей надежностью и инновациями. Эта винтовка сыграла важную роль на американском фронтире и за его пределами. В ней использовался рычажный механизм, обеспечивающий быструю и эффективную перезарядку, что сделало ее любимой среди ковбоев, служителей закона и преступников. Элегантный дизайн, плавный ход и удивительная долговечность придали ей легендарный статус и делают ее ценным предметом коллекционирования и сегодня.\n \n %c[pda_white]ПРОИЗВОДСТВО:\n %c[d_cyan] • %c[pda_white] Страна: %c[ui_gray_2]США\n %c[d_cyan] • %c[pda_white] Производитель: %c[ui_gray_2]Winchester Repeating Arms\n
st_wpn_toz194_descr,ТОЗ-194 - российское помповое ружьё, разработанное в середине 1990-х годов на основе конструкции ружья ТОЗ-94. Производится на Тульском оружейном заводе. Ружье не самозарядное, перезарядка осуществляется подвижным цевьём. Трубчатый магазин расположен под стволом. Цевьё и пистолетная рукоятка пластиковые, приклада нет. Прицел открытый, не регулируемый. Преимуществами ТОЗ-194 по сравнению с базовой ТОЗ-94 являются большие универсальность и ёмкость магазина, меньшие габариты и вес.\n \n %c[0,255,255,255]ПРОИЗВОДСТВО:\n %c[d_cyan] • %c[0,255,255,255]Страна: %c[ui_gray_1]Россия\n %c[d_cyan] • %c[0,255,255,255]Производство: %c[ui_gray_1]Тульский Оружейный завод\n %c[d_cyan] • %c[0,255,255,255]Год: %c[ui_gray_1]1990\n
st_wpn_walther_p99_descr,Отличный пистолет западного производства, отличающийся высокой надёжностью, ёмким магазином, хорошей точностью боя и, пожалуй, лучшей в своем классе эргономикой. Попав в Зону, стал одним из самых распространенных пистолетов как среди профессионалов, так и среди новичков при деньгах.\n \n %c[0,255,255,255]ПРОИЗВОДСТВО:\n %c[d_cyan] • %c[0,255,255,255]Страна: %c[ui_gray_1]Германия\n %c[d_cyan] • %c[0,255,255,255]Производство: %c[ui_gray_1]Carl Walther GmbH Sportwaffen\n %c[d_cyan] • %c[0,255,255,255]Год: %c[ui_gray_1]1997\n
st_wpn_walther_descr,Отличаясь лучшей в своём классе эргономикой, Walther P99 построен по схеме с использованием энергии отдачи при коротком ходе ствола. Рамка пистолета изготовлена из лёгкого полимерного материала. Разработанный для правоохранительных органов и гражданского рынка оружия, пистолет принят на вооружение полицейскими подразделениями ряда стран.\n \n %c[0,255,255,255]ПРОИЗВОДСТВО:\n %c[d_cyan] • %c[0,255,255,255]Страна: %c[ui_gray_1]Германия\n %c[d_cyan] • %c[0,255,255,255]Производство: %c[ui_gray_1]Carl Walther GmbH Sportwaffen\n %c[d_cyan] • %c[0,255,255,255]Год: %c[ui_gray_1]1997\n
st_wpn_vssk_descr,«Выхлоп» (Винтовка Снайперская Специальная Крупнокалиберная) - бесшумная крупнокалиберная снайперская винтовка, выполненная по компоновке «булл-пап». Основным назначением ВССК является малошумное и беспламенное поражение легкобронированной и небронированной техники, а также живой силы в индивидуальных средствах защиты (в том числе и тяжёлых бронежилетах) на дальности до 600 метров.\n \n %c[0,255,255,255]ПРОИЗВОДСТВО:\n %c[d_cyan] • %c[0,255,255,255]Страна: %c[ui_gray_1]Россия\n %c[d_cyan] • %c[0,255,255,255]Производство: %c[ui_gray_1]CKIB SOO\n %c[d_cyan] • %c[0,255,255,255]Год: %c[ui_gray_1]2002\n \n %c[0,255,255,255]ВСТРОЕННОЕ ОБОРУДОВАНИЕ:\n %c[d_blue] • %c[0,255,255,255]Глушитель\n
st_gamma_recipe_advanced_3,Основы улучшения оружия и брони Том 2
st_wpn_vsk94n_descr,Бесшумная снайперская винтовка ВСК-94 была создана в тульском КБП (Конструкторском Бюро Приборостроения) на базе малогабаритного автомата 9А-91 в качестве более дешёвой альтернативы специальной снайперской винтовке ВСС «Винторез» калибра 9 мм.\n \n %c[ui_gray_2]НАВЕСНОЕ ОБОРУДОВАНИЕ: \n %c[d_purple] • %c[ui_gray_2] прицелы: Все для %c[ui_yellow]"ласточкин хвост" \n %c[d_purple] • %c[ui_gray_2] глушитель для 9А-91/ВСК-94 (интегрированный)\n \n %c[pda_white]ПРОИЗВОДСТВО:\n %c[d_cyan] • %c[pda_white] Страна: %c[ui_gray_2]Россия\n %c[d_cyan] • %c[pda_white] Производитель: %c[ui_gray_2]Тульское конструкторское бюро приборостроения\n
st_wpn_vityaznew_descr,Российский пистолет-пулемёт, разработанный в 2004 году компанией «Ижмаш». Основан, в зависимости от исполнения, на АКС-74У («Витязь») или на АК-105 («Витязь-СН»). Стандартный пистолет-пулемёт, используемый сотрудниками МВД РФ, российской полиции, Росгвардии, ФСИН и других силовых структур. Является дальнейшим развитием ПП-19 «Бизон». Одно из основных отличий «Витязь-СН» от базового ПП-19-01 — это взятие за основу не АКС-74У, а АК-105. Это в первую очередь выражается в замене ствольной коробки и УСМ на АК сотой серии, установке штатного цевья и накладки газоотводной трубки от автоматов линейки АК-74М, а также в замене перекидного целика АКС-74У на открытый секторный. \n \n %c[0,255,255,255]ПРОИЗВОДСТВО:\n %c[d_cyan] • %c[0,255,255,255]Страна: %c[ui_gray_1]Россия\n %c[d_cyan] • %c[0,255,255,255]Производитель: %c[ui_gray_1]Kalashnikov Concern\n %c[d_cyan] • %c[0,255,255,255]Разработан: %c[ui_gray_1]2008\n
st_ecologist_outfit_blue_name,ССП-99М «Сапфир»
st_wpn_vintorez_nimble_descr,Разработанная в то же время, что и автомат специальный «Вал», винтовка снайперская специальная «Винторез» предназначена для малошумной снайперской стрельбы. Используется, главным образом спецназом, при проведении бесшумных и тайных операций. Для стрельбы применяются специальные дозвуковые боеприпасы 9x39 СП-5 и СП-6.\n \n %c[0,255,255,255]ПРОИЗВОДСТВО:\n %c[d_cyan] • %c[0,255,255,255]Страна: %c[ui_gray_1]СССР\n %c[d_cyan] • %c[0,255,255,255]Производство: %c[ui_gray_1]Тульский Оружейный завод\n %c[d_cyan] • %c[0,255,255,255]Год: %c[ui_gray_1]1987\n \n %c[0,255,255,255]ВСТРОЕННОЕ ОБОРУДОВАНИЕ:\n %c[d_blue] • %c[0,255,255,255]Оптический прицел\n %c[d_blue] • %c[0,255,255,255]Глушитель\n \n %c[0,255,255,255]УНИКАЛЬНО: %c[0,250,250,0] Специальный вариант знаменитой снайперской винтовки ВСС. Эта модель была глубоко модернизирована. Внутренний механизм заменён на улучшенный, что привело к увеличению дульной скорости пули и точности стрельбы. Благодаря этому повышена эффективная дальность и улучшена настильность тяжелых дозвуковых патронов.\n
st_prop_night_vision_2,ПНВ ПН21КЛ
st_prt_i_paper,Листы бумаги
st_wpn_sv98_descr,СВ-98 - российская магазинная снайперская винтовка, созданная в 1998 - 2000 гг. коллективом конструкторов под руководством Владимира Стронского и серийно выпускаемая концерном «Ижмаш». СВ-98 предназначена для поражения появляющейся, движущейся, открытой и демаскированной, незащищённой и снабжёнными средствами индивидуальной бронезащиты живой силы противника на дальности до 1000 м. Винтовка состоит на вооружении и используется подразделениями МВД.\n \n %c[0,255,255,255]ПРОИЗВОДСТВО:\n %c[d_cyan] • %c[0,255,255,255]Страна: %c[ui_gray_1]Россия\n %c[d_cyan] • %c[0,255,255,255]Производство: %c[ui_gray_1]Izhmash, Концерн "Калашников"\n %c[d_cyan] • %c[0,255,255,255]Год: %c[ui_gray_1]1998\n \n %c[d_orange] • Увеличена пробивная способность боеприпасов: +5\n %c[0,255,255,255]ВСТРОЕННОЕ ОБОРУДОВАНИЕ:\n %c[d_blue] • %c[0,255,255,255]Оптический прицел\n
ammo-5.7x28-ss195,Патроны 5.7x28 мм ЭП
st_wpn_vintorez_n1_descr,Разработанная в то же время, что и автомат специальный «Вал», винтовка снайперская специальная «Винторез» предназначена для малошумной снайперской стрельбы. Используется, главным образом спецназом, при проведении бесшумных и тайных операций. Для стрельбы применяются специальные дозвуковые боеприпасы 9x39 СП-5 и СП-.\n \n %c[0,255,255,255]ПРОИЗВОДСТВО:\n %c[d_cyan] • %c[0,255,255,255]Страна: %c[ui_gray_1]СССР\n %c[d_cyan] • %c[0,255,255,255]Производство: %c[ui_gray_1]Тульский Оружейный Завод\n %c[d_cyan] • %c[0,255,255,255]Год: %c[ui_gray_1]1987\n \n %c[0,255,255,255]ВСТРОЕННОЕ ОБОРУДОВАНИЕ:\n %c[d_blue] • %c[0,255,255,255]Глушитель\n
st_wpn_vintorez_m2_descr,По заказу Синдиката наёмников доработкой прототипа занимался коллектив ученых-энтузиастов под руководством профессора Сахарова. Для разработки и проведения полевых испытаний потребовалось около 20 артефактов из гравитационных аномалий (). В итоге это позволило установить планку пикатинни на ствольную коробку без потери точности, а так же улучшена механика, что привело к более высоким показателям надежности.\n \n %c[0,255,255,255]ПРОИЗВОДСТВО:\n %c[d_cyan] • %c[0,255,255,255]Страна: %c[ui_gray_1]СССР\n %c[d_cyan] • %c[0,255,255,255]Производство: %c[ui_gray_1]Тульский Оружейный Завод\n %c[d_cyan] • %c[0,255,255,255]Год: %c[ui_gray_1]1987\n \n %c[0,255,255,255]ВСТРОЕННОЕ ОБОРУДОВАНИЕ:\n %c[d_blue] • %c[0,255,255,255]Глушитель\n %c[d_blue] • %c[0,255,255,255]Лазерный указатель\n %c[d_blue] • %c[0,255,255,255]Рукоятка\n %c[d_blue] • %c[0,255,255,255]Расширенный магазин\n \n %c[0,255,255,255]УНИКАЛЬНО: %c[0,250,250,0]Эта модель отличается улучшенной точностью и более высокой надежностью благодаря улучшенному внутреннему механизму.\n
st_prt_o_ballistic_17,Слои из полиэтиленового волокна с вставками из поликарбоната
exolight_outfit_description,Тяжёлый бронекостюм, по сути, являющимся поддоспешником экзоскелета. По защитным параметрам схож с оными полноценного экзоскелета, однако отсутствие сервоприводов и аккумулятора не предоставляет увеличения силы. С другой стороны, он более дешёв в обслуживании и не препятствует возможности бега в нём. Состоит из трёх элементов: тактический шлем, тяжёлый бронежилет и укреплённый комбинезон.\n \n
st_wpn_vintorez_1pn93_descr,Разработанная в то же время, что и автомат специальный «Вал», винтовка снайперская специальная «Винторез» предназначена для малошумной снайперской стрельбы. Используется, главным образом спецназом, при проведении бесшумных и тайных операций. Для стрельбы применяются специальные дозвуковые боеприпасы 9x39 СП-5 и СП-6.\n \n %c[0,255,255,255]ПРОИЗВОДСТВО:\n %c[d_cyan] • %c[0,255,255,255]Страна: %c[ui_gray_1]СССР\n %c[d_cyan] • %c[0,255,255,255]Производство: %c[ui_gray_1]Тульский Оружейный завод\n %c[d_cyan] • %c[0,255,255,255]Год: %c[ui_gray_1]1987\n \n %c[0,255,255,255]ВСТРОЕННОЕ ОБОРУДОВАНИЕ:\n %c[d_blue] • %c[0,255,255,255]Оптический прицел\n %c[d_blue] • %c[0,255,255,255]Глушитель\n \n %c[0,255,255,255]УНИКАЛЬНО: %c[0,250,250,0] Эта модель была серьезно модифицирована, что привело к увеличению начальной скорости и точности. Оснащен оптическим прицелом 1ПН93.\n
st_wpn_vintorez_descr,Разработанная в то же время, что и автомат специальный «Вал», винтовка снайперская специальная «Винторез» предназначена для малошумной снайперской стрельбы. Используется, главным образом спецназом, при проведении бесшумных и тайных операций. Для стрельбы применяются специальные дозвуковые боеприпасы 9x39 СП-5 и СП-.\n \n %c[0,255,255,255]ПРОИЗВОДСТВО:\n %c[d_cyan] • %c[0,255,255,255]Страна: %c[ui_gray_1]СССР\n %c[d_cyan] • %c[0,255,255,255]Производство: %c[ui_gray_1]Тульский Оружейный завод\n %c[d_cyan] • %c[0,255,255,255]Год: %c[ui_gray_1]1987\n \n %c[0,255,255,255]ВСТРОЕННОЕ ОБОРУДОВАНИЕ:\n %c[d_blue] • %c[0,255,255,255]Глушитель\n
st_wpn_vihrn_descr,Созданный на основе конструкции автомата АС «Вал» и предназначенный для скрытого ношения специальными группами охраны VIP-персон и сотрудниками органов государственной безопасности, СР-3 «Вихрь» является результатом объединения качеств СР-3, АС «Вал» и ВСС «Винторез». СР-3М отличается возможностью использования глушителя, металлических магазинов на 30 патронов, установки оптических и ночных прицелов, складным влево рамочным прикладом (позаимствованным у АС «Вал»), флажковым предохранителем, выполненным по типу СВД, и новым цевьём со складывающейся дополнительной рукояткой. \n \n %c[pda_white]ПРОИЗВОДСТВО:\n %c[d_cyan] • %c[pda_white] Страна: %c[ui_gray_2]Россия\n %c[d_cyan] • %c[pda_white] Производитель: %c[ui_gray_2]Императорский Тульский оружейный завод\n
st_af_spaika_descr,Обычный артефакт, образующийся в гравитационных аномалиях и напоминающий окаменевшее дерево или кость. Сталкеры, осмелившиеся использовать его на своих поясах, говорят, что артефакт успокаивает их и помогает сосредоточиться в напряженных боевых ситуациях, позволяя поражать врагов в жизненно важные точки. Странно, но они также утверждают, что артефакт "злится" на них за промахи, что заставляет большинство людей избегать его использования, опасаясь постоянной шизофрении, вызванной Зоной. \n \n %c[0,255,255,255]ОСОБЕННОСТИ:\n %c[d_cyan] • %c[ui_gray_2] не может быть помещён в контейнер
st_wpn_val_tac_descr,Автомат специальный «Вал» создан на основе бесшумной снайперской винтовки ВСС «Винторез». Он был разработан для вооружения подразделений специального назначения советской армии и МВД. Основным назначением автомата является эффективное поражение противника, использующего современные средства индивидуальной защиты, не раскрывая позиции стрелка. Благодаря интегрированному глушителю и патрону 9x39 с тяжёлой дозвуковой пулей звук выстрела и дульное пламя сведены к минимуму.\n \n %c[0,255,255,255]ПРОИЗВОДСТВО:\n %c[d_cyan] • %c[0,255,255,255]Страна: %c[ui_gray_1]СССР\n %c[d_cyan] • %c[0,255,255,255]Производство: %c[ui_gray_1]Тульский Оружейный Завод\n %c[d_cyan] • %c[0,255,255,255]Год: %c[ui_gray_1]1987\n \n %c[0,255,255,255]ВСТРОЕННОЕ ОБОРУДОВАНИЕ:\n %c[d_blue] • %c[0,255,255,255]Глушитель\n
st_data_export_disassemble_result,Результат
st_wpn_hpsa_alt,Browning Hi-Power (Альтернативный)
st_ecologist_outfit_grn_name,ССП-99М «Эколог»
st_wpn_pm_bas_custom_descr,Модернизированный пистолет Макарова для использования с глушителем для пистолета ПММ. Наиболее распространённый в зоне пистолет, наследие советской эпохи, ПМ - один из лучших представителей класса компактного оружия самообороны. Он отличается небольшими размерами, исключительно надёжен, прост в использовании и обслуживании. Среди недостатков - малая дальность и точность стрельбы, невысокая эффективность пули, и (в сравнении с современными пистолетами того же класса) довольно большая масса при недостаточной ёмкости магазина.\n \n %c[0,255,255,255]ПРОИЗВОДСТВО:\n %c[d_cyan] • %c[0,255,255,255]Страна: %c[ui_gray_1]СССР\n %c[d_cyan] • %c[0,255,255,255]Производство: %c[ui_gray_1]Izhevsk Mechanical Plant\n %c[d_cyan] • %c[0,255,255,255]Год: %c[ui_gray_1]1951\n
st_wpn_usp_tac_descr,Является модификацией HK USP Match специально доработанного для ученых по личному заказу профессора Сахорова, рассчитанный для использования в комплекте "Специалист-Научник". Работа системы механизмов улучшена с помощью артефактов. Отличие от стандартного USP Match — возможность установки глушителя и коллиматорных прицелов. Пистолет комплектуется увеличенным магазином на 22 патрона калибра 9mm.\n \n %c[0,255,255,255]ПРОИЗВОДСТВО:\n %c[d_cyan] • %c[0,255,255,255]Страна: %c[ui_gray_1]Германия\n %c[d_cyan] • %c[0,255,255,255]Производство: %c[ui_gray_1]Heckler & Koch\n %c[d_cyan] • %c[0,255,255,255]Год: %c[ui_gray_1]1993\n \n %c[0,255,255,255]ВСТРОЕННОЕ ОБОРУДОВАНИЕ:\n %c[d_blue] • %c[0,255,255,255]Лазерный указатель\n %c[d_blue] • %c[0,255,255,255]Расширенный магазин\n
st_af_night_star_name,«Ночная звезда»
st_wpn_thompson_m1a1,Автомат Томпсона M1A1
st_wpn_type63_descr,Тип 63 - китайская автоматическая винтовка, созданная на основе СКС для замены самозарядного карабина Тип 56. Механизм запирания был позаимствован у автомата Type 56 (лицензионный вариант АК). Ствольная коробка - фрезерованная (у оружия раннего выпуска) или штампованная (у позднего выпуска). Вместо неотъёмного магазина СКС применяются секторные магазины на 20 или 30 патронов, однако возможность снаряжения пустого магазина из обойм без отделения от оружия сохранилась. Появилась возможность стрельбы очередями. Снята с вооружения НОАК в 1978 году из-за низкой эффективности.\n \n %c[0,255,255,255]ПРОИЗВОДСТВО:\n %c[d_cyan] • %c[0,255,255,255]Страна: %c[ui_gray_1]Китай\n %c[d_cyan] • %c[0,255,255,255]Производство: %c[ui_gray_1]PRC Government Arsenals\n %c[d_cyan] • %c[0,255,255,255]Год: %c[ui_gray_1]1963\n
wpn_tt33_descr,Культовый советский пистолет ТТ-33 представляет собой усовершенствованную версию полуавтоматического пистолета ТТ-30, разработанного в 1930-м году на замену устаревшему револьверу системы Нагана обр. 1895 года. Несмотря на то, что производство ТТ-33 в России продолжалось с 1933 по 1954 года, некоторые экземпляры до сих пор стоят на вооружении и собираются в странах Третьего мира. Пистолет ТТ отличается простотой конструкции и в силу этого - невысокой себестоимостью производства и лёгкостью в обслуживании. Очень мощный патрон, нетипичный для пистолетов, обеспечивает необычно высокую проникающую способность и дульную энергию около 500 Дж.\n \n %c[0,255,255,255]ПРОИЗВОДСТВО:\n %c[d_cyan] • %c[0,255,255,255]Страна: %c[ui_gray_1]СССР\n %c[d_cyan] • %c[0,255,255,255]Производство: %c[ui_gray_1]Тульский Оружейный завод\n %c[d_cyan] • %c[0,255,255,255]Год: %c[ui_gray_1]1930\n
l10u_bunker,Лаборатория X-19 (Радар)
st_af_dummy_dummy_descr,Артефакт состоит из двух дисков голубоватого цвета, связанных между собой полупрозрачным материалом неизвестной природы. Это очень лёгкое аномальное образование, крайне похожее на семейство «Пустышек», считалось лишённым каких-либо полезных свойств в течение долгого времени. Возможно, артефакт является результатом слияния одной из «Пустышек» с другим артефактом под сильным воздействием аномалии.\n \nИзвестно, что когда артефакт вступает в реакцию с телом - повышается выносливость организма, и носитель «Панциря» начинает чувствовать себя помолодевшим. Однако для некоторых сталкеров это грозит гиперактивностью, что, впрочем, имеет и свои плюсы - у таких голова точно не закипит под воздействием пси-волн.\nТем не менее, есть и два недостатка:\nВо-первых, артефакт чрезвычайно опасен при использовании в токсичной среде, так как он способен усиливать протекающие в них химические реакции. Во-вторых, его использование негативно влияет на прочность тканей защитной экипировки, делая их крайне уязвимыми перед порезами и разрывами. \n
exo_merc_urban_outfit_description,Тяжёлый бронекостюм наёмников, по сути, являющимся поддоспешником экзоскелета. По защитным параметрам схож с оными полноценного экзоскелета, однако отсутствие сервоприводов и аккумулятора не предоставляет увеличения силы. С другой стороны, он более дешёв в обслуживании и не препятствует возможности бега в нём.\nПредставленный экземпляр пользуется успехом среди командиров отрядов и телохранителей, обеспечивающих безопасность своих клиентов в Лиманске или Припяти.\n \n
gamma_chemical_burn_cap,Химический Предел
st_wpn_pmm,ПММ
st_stim_impro,Самопальный стимпак
exo_dolg_urban_outfit_description,Тяжёлый и старый бронекостюм «Долга», по сути, являющимся поддоспешником экзоскелета. По защитным параметрам схож с оными полноценного экзоскелета, однако отсутствие сервоприводов и аккумулятора не предоставляет увеличения силы. С другой стороны, он более дешёв в обслуживании и не препятствует возможности бега в нём. Вполне вероятно, что подобные бронекостюмы были использованы во время прорыва в Припять в 2012 году и боестолкновений со сталкерами «Свободы».\n \n
st_wpn_toz34_descr,Охотничье ружьё-вертикалка ТОЗ-34 было разработано талантливыми конструкторами Тульского оружейного завода Н.И. Коровяковым и В.П. Очневым в 1965 году. Доступная цена, большая убойная сила и возможность выстрела из обоих стволов одновременно быстро сделали его популярным среди новичков на окраинах Зоны. Особенно эффективно против мутантов благодаря высокой убойной силе.\n \n %c[0,255,255,255]ПРОИЗВОДСТВО:\n %c[d_cyan] • %c[0,255,255,255]Страна: %c[ui_gray_1]СССР\n %c[d_cyan] • %c[0,255,255,255]Производство: %c[ui_gray_1]Tulsky Oruzheiny Zavod\n %c[d_cyan] • %c[0,255,255,255]Год: %c[ui_gray_1]1964\n
st_wpn_toz106_descr,Охотничье одноствольное гладкоствольное ружьё 20 калибра с продольно скользящим затвором. В массах больше известное как "Смерть председателя".\n \n %c[0,255,255,255]ПРОИЗВОДСТВО:\n %c[d_cyan] • %c[0,255,255,255]Страна: %c[ui_gray_1]Россия\n %c[d_cyan] • %c[0,255,255,255]Производство: %c[ui_gray_1]Тульский Оружейный Завод\n %c[d_cyan] • %c[0,255,255,255]Год: %c[ui_gray_1]1993\n
st_wpn_thompson_m1a1_descr,Автомат селективного огня с воздушным охлаждением, магазинным питанием и свободным затвором.\n Сделан по спец-заказу для армии США, обладает сниженной скорострельностью и упрощённой конструкцией. Как результат, были убраны замок Блиша, система смазки и компенсатор отдачи. Несмотря на сниженную скорострельность, стрелять из такой модели не так удобно, как у другой модели Томпсона - 1921.\n В отличие от модели 1921/1928, нельзя заряжать барабанными магазинами.\n \n %c[0,255,255,255]ПРОИЗВОДСТВО:\n %c[d_cyan] • %c[0,255,255,255]Страна: %c[ui_gray_1]США\n %c[d_cyan] • %c[0,255,255,255]Производитель: %c[ui_gray_1]Auto-Ordnance Company, Birmingham Small Arms Company Limited\n %c[d_cyan] • %c[0,255,255,255]Разработан: %c[ui_gray_1]1941\n
merc_exolight_outfit_description,Тяжёлый бронекостюм наёмников, по сути, являющимся поддоспешником экзоскелета. По защитным параметрам схож с оными полноценного экзоскелета, однако отсутствие сервоприводов и аккумулятора не предоставляет увеличения силы. С другой стороны, он более дешёв в обслуживании и не препятствует возможности бега в нём.\nПредставленный экземпляр пользуется успехом среди командиров отрядов и телохранителей, обеспечивающих безопасность своих клиентов во время проведения полевых работ.\n \n
st_wpn_svu_nimble_descr,Укороченная снайперская винтовка с увеличенным темпом стрельбы - самый компактный вариант из семейства винтовок СВУ и СВД. Её уникальной особенностью является автоматический режим стрельбы, добавленный по требованию МВД РФ. Хотя, в целом, данное оружие не предназначено для ближнего боя, автоматический режим огня оказывается полезен в экстренных случаях, когда снайпер оказывается обнаружен противником. Обратной стороной уменьшенных габаритов является сниженная точность и скорость полёта пули. Чтобы компенсировать сильную отдачу при автоматической стрельбе, СВУ-А комплектуется интегрированным глушителем-пламегасителем, который также является эффективным дульным тормозом. \n \n %c[0,255,255,255]ПРОИЗВОДСТВО:\n %c[d_cyan] • %c[0,255,255,255]Страна: %c[ui_gray_1]СССР\n %c[d_cyan] • %c[0,255,255,255]Производство: %c[ui_gray_1]Концерн "Калашников"\n %c[d_cyan] • %c[0,255,255,255]Год: %c[ui_gray_1]1963\n \n %c[0,255,255,255]ВСТРОЕННОЕ ОБОРУДОВАНИЕ:\n %c[d_blue] • %c[0,255,255,255]Глушитель\n \n %c[0,255,255,255]УНИКАЛЬНО: %c[0,250,250,0] Этот экземпляр винтовки ранее принадлежал Максу, легендарному хранителю группировки «Свобода».\n
ammo-5.45x39-ep,Патроны 5,45x39 мм HP
st_pda_name,КПК
st_prt_o_fabrics_1,Листы ткани
trenchcoat_brown_outfit_description,Длинный плотный плащ, пришитый к повидавшему свои годы научному комбинезону. Даже несмотря на отсутствие замкнутой системы дыхания и прочих элементов, присущих научным комбинезонам, имеющиеся показатели защиты всё равно лучше ряда базовых защитных костюмов.\n \n
mutant_lurker_eye,Глаз кикиморы
st_helm_respirator,Противогаз ПБФ
st_wpn_remington700_descr,Винтовки 700й модели выпускаются в США фирмой Ремингтон с 1962 года. Это, возможно, самая широко распространённая в США снайперская и охотничья винтовка с продольно-скользящим затвором. Является топовым продуктом фирмы Remington Arms. Существует множество вариантов винтовки под разный патрон, однако стандартный патрон - это 7,62х51 мм НАТО. Ёмкость магазина зависит от калибра и может составлять от 3 до 20.\nКонструкция 700-ой была и остаётся базовой для множества специализированных снайперских ружей. Американский Корпус Морской пехоты был среди первых, кто выбрал Модель 700 в качестве основы для высокоточного снайперского оружия.\nВинтовки М40, использовавшиеся во Вьетнаме и вплоть до конца 70-х годов, были созданы на основе конструкции Модели 700BDL. Современные винтовки КМП США М40А1 всё еще создаются на основе той же модели. Когда Армия США решила перейти с самозарядных полуавтоматических снайперских винтовок к винтовкам с ручным перезаряжанием продольно-скользящим затвором, Модель 700 снова была выбрана основой для винтовки М24.\n \n %c[0,255,255,255]ПРОИЗВОДСТВО:\n %c[d_cyan] • %c[0,255,255,255]Страна: %c[ui_gray_1]США\n %c[d_cyan] • %c[0,255,255,255]Производство: %c[ui_gray_1]Remington Arms\n %c[d_cyan] • %c[0,255,255,255]Год: %c[ui_gray_1]1962\n %c[d_orange] • Увеличена пробивная способность боеприпасов: +5\n
