Translation Key,Translated Value
st_wpn_scar_siber_m1_black_descr,In early 2004, USSOCOM issued a design request for a family of assault rifles using two different calibers while keeping the parts and ergonomics nearly-identical; hence the Special Operations Forces Combat Assault Rifle "SCAR" was born into service. Firing the long-range, hard-hitting 7.62x51mm NATO cartridge, the selective-fire FN SCAR-H's innovative gas-operated, short-stroke piston system reduces fouling for greater reliability. This model has been modified.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Belgium\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]FN Herstal, FN America\n
st_wpn_glock_modern_descr,Reliability, durability and simplicity have made the Glock 19 one of the most widely used sidearms in law enforcement. Due to its reduced dimensions when compared to the Glock 17, it is ideal for use as a backup weapon or for concealed carry purposes. The "Hornet" is equipped with a 40-round extended magazine and fully automatic fire for an unprecedented amount of firepower in a small package.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Austria\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Glock Ges.m.b.H.\n
st_wpn_saiga12s_isg,KS-12
st_wpn_sig220_n_upg220,SIG P220 "XXX"
st_wpn_aug_a3_bas,Steyr AUG A3
l01_escape,Cordon
st_wpn_glock17_m1_descr,A classic polymer-framed, short recoil-operated pistol trusted by law enforcement officers and military personnel around the globe because of its unsurpassed reliability, optimal magazine capacity and low weight. The Glock 17 is easy to operate and maintain and is a versatile weapon that can be used for self-defense, target shooting, or combat situations. The "Bruder" has been equipped with an integrated base for sight installation, a tactical rubber grip and a threaded barrel among various intermal modifications.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Austria\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Glock Ges.m.b.H.\n
st_wpn_fal_aus,SA-58 AUS
ammo-og-7b,OG-7V warhead
st_helm_exo_name,ExoHelmet
st_wpn_g3sg1,G3SG1
st_af_kevlar_name,Kevlar Plates and Attachments
st_wpn_glock_descr,Reliability, durability and simplicity have made the Glock 19 one of the most widely used sidearms in law enforcement. Due to its reduced dimensions when compared to the Glock 17, it is ideal for use as a backup weapon or for concealed carry purposes.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Austria\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Glock Ges.m.b.H.\n
helm_ach7ex,ACH-7EX Headgear Set
st_bolt_16,Drummer with Mainspring [PP] [NATO] (Bolt)
st_glue_a,Glue Tube "Tur"
mutant_tushkano_meat_description,A small portion of meat from the rodent-like Tushkano, barely enough for a meal. While relatively safe compared to larger mutants, it’s often considered scavenger food. Note that consuming uncooked mutant meat always carries the risk of contamination or radiation exposure.\n \n %c[ui_red]WARNING: Raw Meat\n \n %c[pda_white]PROPERTIES:\n %c[d_cyan] • %c[pda_white] Low-tier Mutant Meat\n %c[d_cyan] • %c[pda_white] Cookable\n
st_wpn_gauss_bas_descr,A highly experimental, extremely accurate, artefact-powered weapon made by an unknown party in the Zone. Instead of gunpowder, the gauss rifle utilizes electromagnetic forces to launch projectiles at incredible speeds similar to a railgun. Proportionate to its tremendous firepower, the recoil is surprisingly controllable. Among other weapons of its class, its accuracy and firepower is unmatched.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Russia\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Redacted\n
ammo-7.62x39_ap_descr,7.62x39 M43 is an armour piercing round produced in China, which is why it's often referred to as "7.62x39 CN". This round features a mild steel core which enhances its penetration capabilities. This Chinese round (as well as all other M43 ammunition) is currently banned for import in the US because US federal law classifies the round as an armour-piercing handgun round. This classification is based on materials and bullet design rather than on empirical ability to penetrate armour.\n \n%c[ui_gray_2] - %c[ui_gray_2] Armor penetration power (AP): %c[ui_gray_1]BR5 (55) \n%c[ui_gray_2] - %c[ui_gray_2] Nominal stopping power (DMG): %c[ui_gray_1]45
st_af_gimlet_name,Gimlet
st_wpn_sr1m_sr1upgr1,Serdyukov SR1M Gyurza Custom
st_joint_descr,Known for their relaxing effects, joints are used by stalkers recreationally, especially those who frequent the Barrier or the Red Forest beyond it. Induces a soothing effect if combined with alcohol. Increases hunger.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_green] • %c[ui_gray_2]improves morale and mind protection against horrors of the Zone\n %c[d_cyan] • %c[ui_gray_2]mild dizzines removal\n
st_bolt_carrier_7,Lever-type Bolt Carrier with Locking Wedge (Carrier)
st_wpn_g43_descr,In 1940, the Germans enacted a program to deliver a standard semi-automatic rifle to their infantry ranks to help improve upon their outdated bolt-action rifles. With the Gewehr 41 being too expensive for wartime mass production, the Gewehr 43 was created fielding a number of improvements over its predecessor, including a redesigned gas system, detachable magazine and machined side mount. This model comes with a ZF4 scope.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Nazi Germany\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Walther GmbH\n
nbc_freedom_outfit_name,Keeper of Freedom
st_wpn_aps_bas,APS Stechkin
st_prt_o_retardant_16,Active Charcoal-treated Non-woven Fabrics
st_prt_o_fabrics_2,Synthetic Cloth Sheets
st_wpn_aug_9mm,Steyr AUG A3 9mm
st_wpn_g36nimble_rwap_descr,Created to replace the aging G3, the G36 continues to set the standard in the field of assault rifles with unprecedented reliability. Lightweight, accurate and simple in maintenance, it has found its way into the hands of various law enforcement agencies worldwide. The 'C' model features a shorter barrel, handguard and stock and includes a flash hider.\n This variant comes with a foregrip, laser sight and modified bolt for an increased rate of fire.\n \n %c[pda_white]PROPERTIES:\n %c[d_cyan] • %c[pda_white] Origin: %c[ui_gray_2]Germany\n %c[d_cyan] • %c[pda_white] Manufacturer: %c[ui_gray_2]Heckler & Koch\n
st_prt_o_fabrics_4,Mil-Spec Textiles
st_wpn_g36new_c_descr,Created to replace the aging G3, the G36 continues to set the standard in the field of assault rifles with unprecedented reliability. Lightweight, accurate and simple in maintenance, it has found its way into the hands of various law enforcement agencies worldwide. The 'C' model features a shorter barrel, handguard and stock and includes a flash hider.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Germany\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Heckler & Koch\n
ecolog_exo_outfit_name,Scientific Exoskeleton
st_af_vaselisk_descr,If you found this. something has gone horribly wrong.\n \n %c[pda_white]PROPERTIES:\n
st_wpn_g36new_nimble_descr,Created to replace the aging G3, the G36 continues to set the standard in the field of assault rifles with unprecedented reliability. Lightweight, accurate and simple in maintenance, it has found its way into the hands of various law enforcement agencies worldwide. This odd and unique model is similar to the G36K, but is much lighter with no reduction in accuracy or increase in recoil. The bolt has also been modified for increased rate of fire.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Germany\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Heckler & Koch\n
st_cooking,Field Cooking Kit
bandit,Bandit
st_memoirs_2_of_2_name,A Stalker's Journal (Part 2 of 2)
st_wpn_ak74m_alt,AK-74M
ammo-5.45x39-fmj,5.45x39 mm FMJ rounds
st_wpn_g3_descr,In the world of battle rifles, the Heckler and Koch G3 is an important part of firearms history, known for being incredibly durable, reliable and decently accurate. The A3 varient features a retractable stock.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Germany\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Heckler & Koch\n
st_wpn_fort21_descr,A copy of the Jericho 941 based on the highly regarded CZ-75 short recoil system, the Fort-21 is a high-performance pistol developed for special forces and law enforcement, featuring a modular polymer frame and advanced recoil management. Designed for fast target acquisition, it supports various tactical attachments such as suppressors and optics. Its combination of reliability, low weight, and adaptability makes it an effective sidearm in high-risk scenarios.\n \n %c[pda_white]PROPERTIES:\n %c[d_cyan] • %c[pda_white] Origin: %c[ui_gray_2]Ukraine\n %c[d_cyan] • %c[pda_white] Manufacturer: %c[ui_gray_2]RPC Fort\n
st_wpn_fort17_descr,A modernized polymer-framed pistol offering a lightweight design with enhanced recoil control and improved durability. Built for tactical applications, it features an ambidextrous safety and a high-capacity magazine for increased firepower. Its ergonomic build and low maintenance requirements make it a reliable sidearm for both self-defense and professional use.\n \n %c[pda_white]PROPERTIES:\n %c[d_cyan] • %c[pda_white] Origin: %c[ui_gray_2]Ukraine\n %c[d_cyan] • %c[pda_white] Manufacturer: %c[ui_gray_2]RPC Fort\n
st_wpn_wa2000,Walther WA 2000
st_wpn_beretta_px4,Beretta Px4 Storm
st_wpn_ak105_shakal,AK-105 "Shakal"
st_af_fireball_descr,It is a spherical artefact made of red-coloured crystal, created in the Burner anomaly. \nIt has an unique property: it has a constant temperature of 75 degrees Fahrenheit/24 degrees Celsius, regardless of its surroundings. This allows it to absorb heat from its vicinity and to create a little pocket around the user which prevents the flames from damaging the body. \nA dangerous effect of this artefact is the fact that it will increase electrical conductivity, so the probability of electrocution while wearing this artefact is much higher, especially during storms and in the vicinity of electrical anomalies.It is quite heavy due to high density of crystal-like material. \n\n%c[0,209,172,56] Does NOT degrade over time.\n
helm_ach7,ACH-7 Headgear Set
st_itm_artefact_container_name,Artefact Container
st_wpn_ak74m_n_descr,An improved version of the AK-74 and the service rifle of the Russian Federation, designed with modern and composite materials to significantly reduce weight and improve accuracy. Each AK-74M is fitted with a side-rail bracket for mounting optics.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Russia\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Kalashnikov Concern\n
st_af_soul_name,Soul
st_wpn_fnx45,FNX-45
st_wpn_fnp45_descr,A recoil-operated, polymer-framed pistol that provides good accuracy, outstanding reliability and versatility in a weapon that is comfortable to handle. Created as a homage to John Browning of the M1911 in .45 ACP, it offers an impressive amount of ambidextrous features, even when compared to modern pistols.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]United States, Belgium\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]FNH USA\n
st_recipe_drug_2,Drug Recipe #2
st_af_ball_descr,A spherical artefact formed in electrical anomalies under unknown conditions. Very bouncy. If a person equips it and then kicks a mutant of the Zone, the artefact will smite the mutant, using its potential energy to send it flying.\n \n %c[pda_white]PROPERTIES:\n %c[d_cyan] • %c[pda_white] Perk Artefact\n \n
st_wpn_sig550_sniper,SIG SG 550-1 Sniper
st_wpn_fn57_descr,A delayed blowback, semi-automatic pistol designed as a complimentary sidearm for the FN P90 submachine gun as they both share the same 5.7x28mm cartridge. This allows the Five-seveN to provide good penetration against targets protected by body armor while keeping the weapon's weight, dimensions and recoil reasonable.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Belgium\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]FN Herstal\n
st_wpn_fn2000e_nimble_descr,The aim of the FN F2000 was to produce a modular weapon offering all of the popular features of the modern assault rifle such as a compact bullpup layout, an ambidextrous frame and a design with plenty of available options and addons. So far, the FN F2000 rifle has found only a few buyers, including the Armed Forces of Slovenia and Belgian Special Operations Forces. Regardless, it is in no doubt a unique and futuristic-looking weapon, looking like something straight out of a sci-fi movie. Equipped with an EOTech sight and specially modified for a faster rate of fire, the "Competitor" knows only competition.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Belgium\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]FN Herstal\n
st_chocolate_p,Chocolate (Half-consumed)
st_wpn_fn2000e_descr,The aim of the FN F2000 was to produce a modular weapon offering all of the popular features of the modern assault rifle such as a compact bullpup layout, an ambidextrous frame and a design with plenty of available options and addons. So far, the FN F2000 rifle has found only a few buyers, including the Armed Forces of Slovenia and Belgian Special Operations Forces. Regardless, it is in no doubt a unique and futuristic-looking weapon, looking like something straight out of a sci-fi movie.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Belgium\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]FN Herstal\n
st_prt_o_ballistic_11,Kevlar K119 Plates
st_prt_o_retardant_18,Insulating Constantan Inserts w/ Fiberglass Coating
st_wpn_famas3_descr,Adopted by the French in 1978, the FAMAS has since became the standard French Army rifle. The weapon features a unique bullpup design, is very accurate and is easily controlled during its burst fire mode. Notably, the length of the weapon allows it to be used in roles that would ordinarily require a submachine gun.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]France\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]GIAT Industries\n
st_af_electra_sparkler_name,Sparkler
st_wpn_mp9,Brugger & Thomet MP9
st_wpn_fal_sa58_osw_descr,A assault-carbine variant of the paratrooper model FAL able to use any metric-measurement FAL magazines. Notable changes are the side-folding polymer stock and shorter barrel. While civilians are limited to semi-automatic, military and law enforcement variants are equipped with a full-auto option.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]United States\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]David Selvaggio Arms\n
st_af_sandstone_name,Sandstone
l10_limansk,Limansk
st_af_gimlet_descr,The bowl-shaped petals of the artefact release a powerful gaseous stimulant resulting in a positive change in human hormones. If you found this, something has gone horribly wrong.\n \n %c[pda_white]PROPERTIES:\n
st_wpn_dvl10_m1_descr,A modular, lightweight and compact rifle developed for special service and combat missions where exceptional accuracy and range are needed. The Urbana comes equipped with a special carbon fiber tube barrel and proprietary titanium suppressor to provide increased strength and survivability of the weapons system, as well as reduced muzzle flash and sound propagation.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Russia\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Lobaev Arms\n %c[d_orange] • Increased penetration: +5\n
st_kit_hunt,Hunter's Kit
st_wpn_dvl10_descr,A modular, multi-purpose lightweight and compact rifle developed for special service and combat missions where exceptional modularity accuracy and range are required.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Russia\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Lobaev Arms\n %c[d_orange] • Increased penetration: +5\n
st_wpn_m82_descr,A recoil-operated, semi-automatic, anti-materiel sniper rifle engineered as the first shoulder fired semi-automatic capable of firing 50 BMG. The M82 has been proven in combat in every environment from the snow covered mountains, to the desolate deserts and everything in between. Its low recoil and reliable power delivers on target with every pull of the trigger. Despite being designated as an anti-materiel rifle, the M82 is often deployed as an anti-personnel system. More than just a rifle, the M82 is an American icon.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]United States\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Barrett Firearms Manufacturing\n
st_wpn_mp5_nimble_descr,One of the most famous and widespread firearms of its class, the MP5's compactness, accuracy and reliability have made it a favorite of numerous military, law enforcement, intelligence and security organizations the world over. The A3 variant is fitted with a retractable metal stock further increasing the weapon's CQB capabilities. The "Frasier" features a vertical foregrip and fires the more powerful .45 ACP.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]West Germany\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Heckler & Koch\n
MDR_black_descr,The Desert Tech MDR (Micro Dynamic Rifle) in STALKER GAMMA is a versatile, bullpup-configured rifle known for its compact design and exceptional modularity. Chambered for various calibers, it excels in both close-quarters and long-range combat. Its ambidextrous controls, lightweight frame, and high accuracy make it a reliable choice for those navigating the unpredictable dangers of the Zone. This version is chambered in 7.62x51 with a black polymer body.\n \n %c[pda_white]PROPERTIES:\n %c[d_cyan] • %c[pda_white] Origin: %c[ui_gray_2]United States\n %c[d_cyan] • %c[pda_white] Manufacturer: %c[ui_gray_2]Desert Tech LLC\n
MDR_descr,The Desert Tech MDR (Micro Dynamic Rifle) in STALKER GAMMA is a versatile, bullpup-configured rifle known for its compact design and exceptional modularity. Chambered for various calibers, it excels in both close-quarters and long-range combat. Its ambidextrous controls, lightweight frame, and high accuracy make it a reliable choice for those navigating the unpredictable dangers of the Zone. This version is chambered in 5.56x45 with a tan polymer body.\n \n %c[pda_white]PROPERTIES:\n %c[d_cyan] • %c[pda_white] Origin: %c[ui_gray_2]United States\n %c[d_cyan] • %c[pda_white] Manufacturer: %c[ui_gray_2]Desert Tech LLC\n
ui_inv_outfit_shock_protection,%c[0,255,255,255]Electrical Res:
st_equ_smilpack_name,Travel Backpack
st_wpn_desert_eagle_descr,The IMI Desert Eagle is a semi-automatic handgun notable for chambering the largest centrefire cartridge of any magazine fed, self-loading pistol and also being the heaviest and blockiest gun of its type. You can use it to bludgeon your enemies to death because of its blockiness and weight. Rumour is that there's a stalker with a crowbar wandering around the Zone with a rechambered version of this gun.
st_af_repei_name,Thistle
st_wpn_cz75_descr,Developed by the Koucky brothers, this semi-automatic pistol was intended for the export market. The CZ-75 accumulated the best features from many preceding designs with the resulting pistol being aesthetically attractive, comfortable, accurate and reliable in operation.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Czechoslovak Socialist Republic\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Ceska zbrojovka\n
st_wpn_mp155,MP-155
ui_inv_outfit_burn_protection,%c[0,255,255,255]Burn Res:
ui_inv_accuracy,%c[0,255,255,255]Accuracy:
st_wpn_colt1911_merc_descr,Designed by John Browning, the M1911 is an extremely reliable and robust pistol that remained the standard-issue side arm of the US military from 1911 to 1985. To this day, it remains very popular for military, police and civilian use around the world. The "Orion" has been modified with a a tritium ironsight and a heavier barrel and stock, greatly increasing its accuracy.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]United States\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Colt Manufacturing Company\n
st_wpn_ithacam37_stakeout,Ithaca M37 Stakeout
st_drug_antidot_descr,The IP2 antitoxin is a complex drug comprising several antidotes, including metoclopramidum, pyridoxine, thiamine, riboxin and other pharmaceuticals. The drug is used to inject a range of antibiotics to neutralize natural poisons, together with synthetic poison absorbers, into the bloodstream. IP2 is not particularly popular in the Zone as most stalkers rely on a gas mask and a protective suit. However, there are still those who have a few units of this antidote stashed for emergency situations. The effects of the drug are long-lasting. Take one capsule at a time.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_green] • %c[pda_white]post-heals %c[pda_white]H%c[0,255,255,255]••• %c[pda_white]T%c[0,255,255,255]•••\n
st_trg_sako,Sako TRG-42
st_wpn_colt1911_duty_descr,Designed by John Browning, the M1911 is an extremely reliable and robust pistol that remained the standard-issue side arm of the US military from 1911 to 1985. To this day, it remains very popular for military, police and civilian use around the world. The "Aries" has been modified with a feather-trigger for faster firing, lightweight parts for easier concealed carry and a tritium ironsight.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]United States\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Colt Manufacturing Company\n
st_wpn_svi_descr,A high-performance, custom-built semi-automatic pistol designed for competitive shooting and tactical applications. Featuring a modular frame, precision-machined components, and a finely tuned trigger, it offers exceptional accuracy and rapid follow-up shots. Its customizable nature allows shooters to tailor it for personal preferences, making it a top choice among professional marksmen and elite operators.\n \n %c[pda_white]PROPERTIES:\n %c[d_cyan] • %c[pda_white] Origin: %c[ui_gray_2]United States\n %c[d_cyan] • %c[pda_white] Manufacturer: %c[ui_gray_2]Strayer Voigt Inc\n
st_cocaine,Cocaine
st_wpn_coonan357_descr,A unique semi-automatic pistol designed to handle the power of a traditional revolver cartridge while maintaining the ergonomics of a 1911-style handgun. It features a distinctive delayed-blowback action, providing smooth operation and reduced recoil for a more controllable shooting experience. Compact yet powerful, it blends classic design with modern engineering for those seeking high-performance in a portable package.\n \n %c[pda_white]PROPERTIES:\n %c[d_cyan] • %c[pda_white] Origin: %c[ui_gray_2]United States\n %c[d_cyan] • %c[pda_white] Manufacturer: %c[ui_gray_2]Coonan\n
st_prt_o_ballistic_19,Carbon-fiber Layers
mutant_snork_leg,Snork Tendons
light_loner_outfit_name,Interceptor Body Armor
st_wpn_toz106_m1_descr,Widely known by its vernacular name, the Death of the Chairman for its compact size, the TOZ-106 is a bolt-action, single-barreled 20 gauge shotgun with a sliding breech bolt. Features an extended 4-round mag.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Russia\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Tulsky Oruzheiny Zavod\n
st_balon_gas,Gas Balloon
st_wpn_brn180_descr,The BRN-180 is a modern take on the classic AR-180 rifle design, featuring a short-stroke gas piston system for reliable operation, this rifle offers shooters a lightweight and compact platform, perfect for tactical applications or sport shooting. Retaining the familiar ergonomics of the AR-15 platform while offering enhanced reliability and ease of maintenance, the BRN-180 is known for its accuracy and smooth shooting experience, making it a popular choice among firearms enthusiasts looking for a versatile and reliable rifle.\n \n %c[pda_white]PROPERTIES:\n %c[d_cyan] • %c[pda_white] Origin: %c[ui_gray_2]United States\n %c[d_cyan] • %c[pda_white] Manufacturer: %c[ui_gray_2]Brownells\n
st_wpn_akm_bas,AKM
ammo-9x19-fmj,9x19 mm FMJ rounds
st_af_elektron_name,Electron
st_af_monolith_name,Volat Emerald
st_af_kevlar_up_name,Improved Kevlar Plates and Attachments
st_wpn_m98b_descr,Barrett wanted to create a tactical firearm chambered for .338 Lapua Magnum but rather than modifying a hunting rifle, they created an original design for the M98B. Sporting a simple design, it is easy for users to disassemble and clean, and thanks to its durability, versatility, and accuracy, is popular among those who demand optimum performance with unmatched reliability.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]United States\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Barrett Firearms Manufacturing\n %c[d_orange] • Increased penetration: +5\n
ammo-12.7x55-fmj_descr,The full metal jacket 12.7x55mm subsonic cartridge is used in the VKS bullpup sniper rifle. The cartridge can carry a projectile weighing between from 59 grams (911 grains) and 76 g (1173 grains), yielding massive amounts of kinetic energy.\n \n%c[ui_gray_2] - %c[ui_gray_2] Armor penetration power (AP): %c[ui_gray_1]BR4 (38) \n%c[ui_gray_2] - %c[ui_gray_2] Nominal stopping power (DMG): %c[ui_gray_1]73
st_wpn_mp412_descr,A Russian .357 double-action revolver most notable for its unique break-action chamber and automatic ejector. Though it was designed for export (REvolver for eXport), it never was put into full production due to lack of a market and restrictive gun import laws in the United States.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Russia\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Izhmekh Mechanical Plant\n
st_wpn_pp2000n_descr,A lightweight and highly maneuverable submachine gun designed for rapid deployment and personal defense. Its compact frame, high rate of fire, and ease of control make it an excellent choice for law enforcement and special forces. Capable of mounting suppressors and optics, it provides adaptability for various tactical scenarios.\n \n %c[pda_white]PROPERTIES:\n %c[d_cyan] • %c[pda_white] Origin: %c[ui_gray_2]Russia\n %c[d_cyan] • %c[pda_white] Manufacturer: %c[ui_gray_2]KBP Instrument Design Bureau\n
st_wpn_beretta_descr,The Beretta is perhaps best known as the standard pistol of the US Military that replaced the legendary M1911. Known for being accurate, durable and reliable, it's been adopted by several countries and has been setting the standards for military, police and tactical pistols for over a quarter century.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Italy\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Fabbrica d'Armi Pietro Beretta\n
st_af_generator_descr,Generates weak electric currents and a small electromagnetic field. When its bearer is exerting energy, the Generator will capture some of that energy and disperse it to nearby batteries.\n \n %c[pda_white]PROPERTIES:\n %c[d_cyan] • %c[pda_white] Perk Artefact\n \n
st_wpn_benelli_m1014_descr,A semi-automatic shotgun designed for military and law enforcement use, produced by Benelli and based on their renowned M4 design. It is chambered in 12-gauge and features a gas-operated action, allowing for fast follow-up shots with minimal recoil. The M1014 is highly regarded for its durability, versatility, and performance in close-quarters combat situations.\n \n %c[pda_white]PROPERTIES:\n %c[d_cyan] • %c[pda_white] Origin: %c[ui_gray_2]Italy\n %c[d_cyan] • %c[pda_white] Manufacturer: %c[ui_gray_2]Benelli\n
BR1,BR1
st_addon_scope_razor_mag,UH-1 w/ Eotech 6x Magnifier
st_drug_psy_blockade,Psy-block
st_wpn_aug_9mm_descr,The AUG (Armee-Universal-Gewehr) is the standard small arm of many Armed Forces and Special Units all over the world since 1977. It is famous for its modular concept “Bullpup“ design, making it a short, well-balanced rifle with high accuracy and reliability. The A3 9mm variant features a Picatinny rail on top of the receiver, an external bolt release and has been rechambered for use with 9mm Parabellum.\n \n %c[pda_white]PROPERTIES:\n %c[d_cyan] • %c[pda_white] Origin: %c[ui_gray_2]Austria\n %c[d_cyan] • %c[pda_white] Manufacturer: %c[ui_gray_2]Steyr Arms\n
st_meat_boar,Boar Chops
st_af_tlf_prometheus,Prometheus
st_wpn_aug_a2_descr,The AUG (Armee-Universal-Gewehr) is a modernized bullpup assault rifle known for its compact design, durability, and modular capabilities. Unlike its predecessor, it features a Picatinny rail in place of the fixed optic, allowing users to customize their sighting systems for various combat scenarios. Retaining the smooth handling and reliability of the AUG platform, it remains a versatile choice for military and law enforcement forces worldwide.\n \n %c[pda_white]PROPERTIES:\n %c[d_cyan] • %c[pda_white] Origin: %c[ui_gray_2]Austria\n %c[d_cyan] • %c[pda_white] Manufacturer: %c[ui_gray_2]Steyr Arms\n
mutant_brain_burer,Burer Brain
ammo-7.62x54-7n1,7.62x54 mm 7N1 rounds
st_wpn_aug_a3_custom_bas_descr,The AUG (Armee-Universal-Gewehr) is the standard small arm of many Armed Forces and Special Units all over the world since 1977. It is famous for its modular concept “Bullpup“ design making it a short, well-balanced rifle with high accuracy and reliability. The A3 variant is fitted with four Picatinny slats with the Commando designation designed specially for Austria's Jagdkommando Special Forces. This model allows rails to be configured to take an array of optics, illuminators or pointers.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Austria\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Steyr Arms\n
renegade_scientific_outfit_name,Renegade SEVA Suit
